"accountId","playerName","gameMode","assists","boosts","dBNOs","dailyKills","dailyWins","damageDealt","days","headshotKills","heals","killPoints","kills","longestKill","longestTimeSurvived","losses","maxKillStreaks","mostSurvivalTime","rankPoints","rankPointsTitle","revives","rideDistance","roadKills","roundMostKills","roundsPlayed","suicides","swimDistance","teamKills","timeSurvived","top10s","vehicleDestroys","walkDistance","weaponsAcquired","weeklyKills","weeklyWins","winPoints","wins"
"account.b5c0058e3e8a4ebebc8e11873f19f91f","xqe11279","squad",170,931,540,2,0,79678.016,47,144,818,0,551,575.72955,1955,306,4,1955,0,"",93,445498.22,7,16,322,7,2231.0352,1,243425,126,11,324855.06,1747,2,0,0,19
"account.b5c0058e3e8a4ebebc8e11873f19f91f","xqe11279","squad-fpp",0,1,3,1,0,250.84,1,1,0,0,1,54.77256,175,2,1,175,0,"",0,0,0,1,2,0,0,0,302,0,0,247.87976,4,1,0,0,0
"account.0c131171fafe40aeacf88967ee3de532","Rebirth_-Luck","duo",17,121,24,0,0,5576.326,7,7,62,0,27,209.38028,1442,35,2,1442,0,"",8,41007.367,0,5,36,1,0,0,25925,11,0,32783.82,260,0,0,0,1
"account.0c131171fafe40aeacf88967ee3de532","Rebirth_-Luck","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.0c131171fafe40aeacf88967ee3de532","Rebirth_-Luck","solo",0,0,0,0,0,50.574,2,0,0,0,0,0,737,2,0,737,0,"",0,687.8039,0,0,2,0,0,0,844.286,0,0,1140.543,10,0,0,0,0
"account.0c131171fafe40aeacf88967ee3de532","Rebirth_-Luck","solo-fpp",0,4,0,0,0,0,1,0,2,0,0,0,597,1,0,597,0,"",0,1951.6294,0,0,1,0,0,0,597,0,0,780.8975,5,0,0,0,0
"account.0c131171fafe40aeacf88967ee3de532","Rebirth_-Luck","squad",288,1447,859,21,1,122065.8,63,207,1110,0,832,400.8617,1749.06,595,5,1749.06,0,"",190,519934.6,4,17,607,10,1294.5896,11,351342.62,176,14,434001.4,3472,37,2,0,20
"account.0c131171fafe40aeacf88967ee3de532","Rebirth_-Luck","squad-fpp",16,39,46,8,0,5391.7227,13,7,33,0,55,140.68355,1460,43,3,1460,0,"",2,41222.04,8,11,43,3,273.69678,1,20170.19,7,0,20194.7,117,8,0,0,1
"account.f1f7767a6e25479fb91b0ffdb3b13ded","CutestJwJ","duo",263,1226,453,1,0,107730.54,155,149,1290,0,739,338.3813,1993.008,793,3,1993.008,0,"",113,352795.4,1,12,815,15,4445.378,16,501867.3,184,12,819663.44,3176,1,0,0,31
"account.f1f7767a6e25479fb91b0ffdb3b13ded","CutestJwJ","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.f1f7767a6e25479fb91b0ffdb3b13ded","CutestJwJ","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.f1f7767a6e25479fb91b0ffdb3b13ded","CutestJwJ","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.f1f7767a6e25479fb91b0ffdb3b13ded","CutestJwJ","squad",2882,10494,6225,3,0,975335.94,476,1544,10627,0,6840,765.7763,2193.122,5931,5,2193.122,0,"",1922,4592055,18,19,6164,118,12779.251,138,4025574.8,2178,128,7010938,24633,8,0,0,335
"account.f1f7767a6e25479fb91b0ffdb3b13ded","CutestJwJ","squad-fpp",539,1188,1519,0,0,221697.44,208,404,1307,0,1879,401.56265,1855.368,1172,7,1855.368,1,"",262,320019.5,3,20,1209,27,2692.9397,30,432976,250,10,682693.5,3548,0,0,0,48
"account.37b3ba8f06914b0daacd767cfcd97acd","VITOBESSX","duo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.37b3ba8f06914b0daacd767cfcd97acd","VITOBESSX","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.37b3ba8f06914b0daacd767cfcd97acd","VITOBESSX","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.37b3ba8f06914b0daacd767cfcd97acd","VITOBESSX","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.37b3ba8f06914b0daacd767cfcd97acd","VITOBESSX","squad",0,0,5,5,1,526.60004,1,2,11,0,5,182.83575,782,3,1,782,0,"",0,3790.9746,0,3,3,1,0,0,1949,1,0,2086.9792,12,5,1,0,1
"account.37b3ba8f06914b0daacd767cfcd97acd","VITOBESSX","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.fc0acc3990c543d6950df298de5d37d4","PEfhutA","duo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.fc0acc3990c543d6950df298de5d37d4","PEfhutA","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.fc0acc3990c543d6950df298de5d37d4","PEfhutA","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.fc0acc3990c543d6950df298de5d37d4","PEfhutA","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.fc0acc3990c543d6950df298de5d37d4","PEfhutA","squad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.fc0acc3990c543d6950df298de5d37d4","PEfhutA","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.b5ec5f55ef0b4c5190474833d7ec2d09","Doraemon_-Cat","duo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.b5ec5f55ef0b4c5190474833d7ec2d09","Doraemon_-Cat","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.b5ec5f55ef0b4c5190474833d7ec2d09","Doraemon_-Cat","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.b5ec5f55ef0b4c5190474833d7ec2d09","Doraemon_-Cat","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.b5ec5f55ef0b4c5190474833d7ec2d09","Doraemon_-Cat","squad",57,274,198,10,1,28141.086,7,51,246,0,238,415.33624,1555,83,4,1555,0,"",34,159767.8,9,17,92,0,191.81866,2,80700,49,2,96457.01,684,30,4,0,12
"account.b5ec5f55ef0b4c5190474833d7ec2d09","Doraemon_-Cat","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.19f1f53fb46349efb816062284a4d70d","nrplV0rbcg","duo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.19f1f53fb46349efb816062284a4d70d","nrplV0rbcg","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.19f1f53fb46349efb816062284a4d70d","nrplV0rbcg","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.19f1f53fb46349efb816062284a4d70d","nrplV0rbcg","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.19f1f53fb46349efb816062284a4d70d","nrplV0rbcg","squad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.19f1f53fb46349efb816062284a4d70d","nrplV0rbcg","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.b60533ed88c94bcc97814eb3b396a245","em0chkaa","duo",54,447,132,1,0,31457.848,39,61,411,0,194,330.149,1946.299,175,2,1946.299,0,"",26,143755.67,0,11,179,4,1286.4061,4,151006.62,63,8,306864.06,669,1,0,0,5
"account.b60533ed88c94bcc97814eb3b396a245","em0chkaa","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.b60533ed88c94bcc97814eb3b396a245","em0chkaa","solo",10,659,0,2,0,42057.074,65,137,336,0,342,401.0077,1954.971,190,2,1954.971,0,"",0,184912.25,7,15,201,0,1132.1387,0,176579.03,51,4,392221.8,878,2,0,0,11
"account.b60533ed88c94bcc97814eb3b396a245","em0chkaa","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.b60533ed88c94bcc97814eb3b396a245","em0chkaa","squad",240,2274,1588,21,0,222729.77,96,782,1115,0,2058,466.37723,1864.438,452,7,1864.438,0,"",122,992091.8,33,25,535,7,3307.6858,7,476195.84,279,11,816413.25,3101,92,5,0,106
"account.b60533ed88c94bcc97814eb3b396a245","em0chkaa","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.10ba16717e8e495db55a3e986322a3ef","SERRGEY2013PRO","duo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.10ba16717e8e495db55a3e986322a3ef","SERRGEY2013PRO","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.10ba16717e8e495db55a3e986322a3ef","SERRGEY2013PRO","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.10ba16717e8e495db55a3e986322a3ef","SERRGEY2013PRO","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.10ba16717e8e495db55a3e986322a3ef","SERRGEY2013PRO","squad",8,5,180,1,0,22218.861,32,60,75,0,210,361.6886,1521,78,4,1521,0,"",1,121873.14,3,13,81,0,823.068,0,57039,25,0,76007.68,438,1,0,0,4
"account.10ba16717e8e495db55a3e986322a3ef","SERRGEY2013PRO","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.9dad6a676ed44090b4afc4dc17da12fd","wxrderkill","duo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.9dad6a676ed44090b4afc4dc17da12fd","wxrderkill","duo-fpp",14,50,17,1,0,5498.502,12,14,84,0,35,310.95657,1386,45,2,1386,0,"",9,51334.027,0,5,45,0,0,0,26434,4,0,35312.336,160,1,0,0,0
"account.9dad6a676ed44090b4afc4dc17da12fd","wxrderkill","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.9dad6a676ed44090b4afc4dc17da12fd","wxrderkill","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.9dad6a676ed44090b4afc4dc17da12fd","wxrderkill","squad",21,23,48,12,0,6477.192,6,16,15,0,75,325.2326,1399,8,3,1399,0,"",0,22549.385,6,16,11,0,71.03348,0,10095,5,0,17925.271,61,17,0,0,3
"account.9dad6a676ed44090b4afc4dc17da12fd","wxrderkill","squad-fpp",62,139,156,5,0,24829.836,17,56,429,0,158,457.6536,1621,166,3,1621,0,"",58,202919.5,2,10,166,1,23.794277,0,106200,49,4,126270.34,564,9,0,0,2
"account.4545ed076f7d43e9bf39e3f368228780","agrAz1ko","duo",4,57,13,0,0,2774.69,10,7,38,0,21,255.53137,1496,16,2,1496,0,"",6,25136.814,0,7,16,0,103.320244,0,11721,6,0,13580.477,115,0,0,0,0
"account.4545ed076f7d43e9bf39e3f368228780","agrAz1ko","duo-fpp",43,344,118,13,0,23257.064,32,48,191,0,165,316.5386,1562,139,2,1562,0,"",47,100139.9,1,14,141,1,242.28961,2,68466,28,1,89764.14,870,13,0,0,2
"account.4545ed076f7d43e9bf39e3f368228780","agrAz1ko","solo",0,3,0,0,0,517.50885,2,2,1,0,4,40.08847,715,3,1,715,0,"",0,3285.4927,1,2,3,1,0,0,1311,0,1,2004.1057,17,0,0,0,0
"account.4545ed076f7d43e9bf39e3f368228780","agrAz1ko","solo-fpp",0,3,0,0,0,215.836,2,0,2,0,1,30.409513,543,3,1,543,0,"",0,3247.8694,0,1,3,1,332.4773,0,1081,0,0,1341.448,9,0,0,0,0
"account.4545ed076f7d43e9bf39e3f368228780","agrAz1ko","squad",417,2931,1573,15,0,217482.34,117,643,1976,0,2047,673.96,1631,588,7,1631,0,"",233,1554923.5,78,19,676,15,1773.7202,12,593312,375,26,727714.5,5082,21,1,0,128
"account.4545ed076f7d43e9bf39e3f368228780","agrAz1ko","squad-fpp",151,1120,443,2,0,67698.37,71,130,860,0,500,572.4459,1739,385,4,1739,0,"",194,356827.8,0,11,391,6,457.45523,2,245778,138,7,293991.94,2519,34,1,0,17
"account.9c01add331194edbae51859ebf55f4e2","SoullessPrince","duo",143,1375,409,0,0,89824.445,123,92,881,0,569,434.92624,1722,590,3,1722,0,"",83,715622.75,2,9,596,6,3569.2024,0,489549,210,12,660295.9,3213,0,0,0,9
"account.9c01add331194edbae51859ebf55f4e2","SoullessPrince","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.9c01add331194edbae51859ebf55f4e2","SoullessPrince","solo",0,160,0,4,0,17405.178,29,31,80,0,170,421.70505,1580,66,2,1580,0,"",1,111396.18,8,9,68,0,109.81104,0,57746,17,1,95207.18,284,4,0,0,2
"account.9c01add331194edbae51859ebf55f4e2","SoullessPrince","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.9c01add331194edbae51859ebf55f4e2","SoullessPrince","squad",308,1709,1600,1,0,220904.56,122,390,1201,0,2125,545.6444,1627,498,6,1627,0,"",134,1094586.4,59,25,571,6,4227.5137,2,555651,366,10,830410.3,3734,7,0,0,104
"account.9c01add331194edbae51859ebf55f4e2","SoullessPrince","squad-fpp",0,0,0,0,0,0,1,0,0,0,0,0,235,1,0,235,0,"",0,0,0,0,1,0,0,0,235,0,0,402.8101,3,0,0,0,0
"account.8d6f4fd2c0cb4aa385cf7b9326e0d04c","dukhnow","duo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.8d6f4fd2c0cb4aa385cf7b9326e0d04c","dukhnow","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.8d6f4fd2c0cb4aa385cf7b9326e0d04c","dukhnow","solo",0,9,0,0,0,6456.7935,19,12,54,0,64,368.9058,1859,45,2,1859,0,"",0,18055.492,0,10,45,1,335.72665,0,26427,5,0,44705.05,164,0,0,0,0
"account.8d6f4fd2c0cb4aa385cf7b9326e0d04c","dukhnow","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.8d6f4fd2c0cb4aa385cf7b9326e0d04c","dukhnow","squad",154,65,298,8,0,40274.973,53,70,342,0,402,494.53824,1860,120,6,1860,0,"",42,248862.56,11,14,132,4,875.47754,2,120270,70,2,205220.62,553,31,0,0,12
"account.8d6f4fd2c0cb4aa385cf7b9326e0d04c","dukhnow","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.587b0869a3b84f1fbfaf07cc55d9f11d","Yg_Lycg","duo",157,1756,530,2,0,112105.24,134,262,1208,0,854,476.8767,1970,555,3,1970,0,"",127,648208.3,8,14,569,12,1943.6001,1,417389,144,12,572676.44,2708,2,0,0,14
"account.587b0869a3b84f1fbfaf07cc55d9f11d","Yg_Lycg","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.587b0869a3b84f1fbfaf07cc55d9f11d","Yg_Lycg","solo",0,669,0,1,0,33871.89,81,106,631,0,285,255.99414,1606,340,4,1606,0,"",0,410390.47,6,7,342,39,1213.9381,0,243691,37,4,274907.28,1189,1,0,0,2
"account.587b0869a3b84f1fbfaf07cc55d9f11d","Yg_Lycg","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.587b0869a3b84f1fbfaf07cc55d9f11d","Yg_Lycg","squad",1387,10490,5065,9,0,711462.25,509,1815,7535,0,5745,659.2009,2029,3203,5,2029,0,"",909,5567982.5,162,20,3532,163,10160.837,19,2812775.5,1581,81,3951938.8,15803,9,0,0,406
"account.587b0869a3b84f1fbfaf07cc55d9f11d","Yg_Lycg","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.a05dd7a3f8dd4887991d59ed3092d566","BanDiT122_Twitch","duo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.a05dd7a3f8dd4887991d59ed3092d566","BanDiT122_Twitch","duo-fpp",392,2548,1592,5,0,323854.94,179,630,3104,0,2420,511.30637,1969,1057,5,1969,0,"",315,787407.5,7,27,1108,15,1775.4263,11,567024.4,219,19,786810.4,4294,5,0,0,53
"account.a05dd7a3f8dd4887991d59ed3092d566","BanDiT122_Twitch","solo",213,3672,1,0,0,503268.56,301,1270,3800,0,4210,626.32874,2058.878,2074,5,2058.878,0,"",0,2020479.6,50,22,2103,41,8050.74,32,1161229,197,106,1565571.4,7424,0,0,0,29
"account.a05dd7a3f8dd4887991d59ed3092d566","BanDiT122_Twitch","solo-fpp",19,1486,13,0,0,206171.48,202,558,1422,0,1703,474.83044,1969,679,3,1969,0,"",2,548894.1,5,16,699,21,695.86163,5,321574.7,78,9,415507.97,2424,0,0,0,20
"account.a05dd7a3f8dd4887991d59ed3092d566","BanDiT122_Twitch","squad",543,3699,4324,5,0,585735.44,449,1412,4589,0,4990,529.26416,1958.676,2390,8,1958.676,0,"",427,2405725.8,49,37,2447,213,13380.789,76,1462154.1,504,74,1907503.1,8146,18,0,0,74
"account.a05dd7a3f8dd4887991d59ed3092d566","BanDiT122_Twitch","squad-fpp",886,4820,4571,0,0,707475.94,371,1269,5957,0,4944,514.7631,1904,2371,4,1904,0,"",596,1468056.2,12,21,2434,34,2457.5242,24,1146676.2,491,28,1778499.9,8628,0,0,0,72
"account.56f4912c9ba74801a051ef8085e3fa2c","BXM80yzz5","duo",6,62,18,0,0,3763.6685,8,6,28,0,32,290.54443,1679,31,2,1679,0,"",3,40203.008,2,8,32,11,488.3232,0,25767,6,0,24160.18,131,0,0,0,1
"account.56f4912c9ba74801a051ef8085e3fa2c","BXM80yzz5","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.56f4912c9ba74801a051ef8085e3fa2c","BXM80yzz5","solo",0,81,0,7,0,2510.592,13,8,76,0,24,161.38094,1942,24,2,1942,0,"",0,88845.72,7,4,24,1,1158.943,0,25873,11,0,16898.756,118,7,0,0,0
"account.56f4912c9ba74801a051ef8085e3fa2c","BXM80yzz5","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.56f4912c9ba74801a051ef8085e3fa2c","BXM80yzz5","squad",1375,18518,12080,35,0,1472967.8,706,2728,20066,0,15357,706.6674,1958,4724,8,1958,0,"",936,16709812,2732,25,5369,838,111289.6,50,5454030,3209,247,5396125.5,29157,35,0,0,876
"account.56f4912c9ba74801a051ef8085e3fa2c","BXM80yzz5","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6d0ad992e80b4781b1666bb25178835b","tianlendd","duo",0,1,4,2,0,610.30365,2,0,1,0,3,72.614975,789,7,1,789,0,"",2,4453.2417,0,2,7,0,45.4251,0,2529,0,0,7174.1865,25,3,0,0,0
"account.6d0ad992e80b4781b1666bb25178835b","tianlendd","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6d0ad992e80b4781b1666bb25178835b","tianlendd","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6d0ad992e80b4781b1666bb25178835b","tianlendd","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6d0ad992e80b4781b1666bb25178835b","tianlendd","squad",274,2702,2176,11,0,241174.45,358,465,1684,0,2477,490.94318,1855,971,9,1855,0,"",221,2412428.2,165,19,1141,174,7018.976,66,1055391,754,26,1109877.9,5710,16,0,0,280
"account.6d0ad992e80b4781b1666bb25178835b","tianlendd","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6c5aec447a294664976e0261823b3dfa","Michael_k1000M","duo",123,1529,621,2,0,134260.23,99,246,735,0,1404,447.50488,1716,282,5,1716,0,"",45,726298.2,56,19,321,8,1287.8583,1,320104,193,6,423447.62,3001,5,0,0,42
"account.6c5aec447a294664976e0261823b3dfa","Michael_k1000M","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6c5aec447a294664976e0261823b3dfa","Michael_k1000M","solo",0,650,0,13,0,53309.28,63,110,355,0,538,366.19965,1643,138,3,1643,0,"",1,282447.8,25,17,143,5,2259.1023,0,131191,67,3,165142.48,1245,31,0,0,5
"account.6c5aec447a294664976e0261823b3dfa","Michael_k1000M","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6c5aec447a294664976e0261823b3dfa","Michael_k1000M","squad",1336,9625,4753,47,1,665871.44,264,1198,5856,0,6157,713.4671,1717,2398,9,1717,0,"",613,5996820.5,261,30,2822,77,9904.572,26,2487421,1560,78,2810963.2,23603,47,1,0,523
"account.6c5aec447a294664976e0261823b3dfa","Michael_k1000M","squad-fpp",1,33,5,0,0,1061.9902,7,1,17,0,8,228.9822,1441,8,1,1441,0,"",2,7533.296,0,3,8,0,0,0,8150,7,0,6052.8086,83,0,0,0,2
"account.8686474a30f448bbbdc7ce33eef21a35","SYU7777777","duo",2,101,16,4,0,3373.4792,9,5,38,0,20,88.84416,1265,44,2,1265,0,"",3,29493.777,0,3,44,2,39.87258,0,25907,11,1,35629.06,251,4,0,0,0
"account.8686474a30f448bbbdc7ce33eef21a35","SYU7777777","duo-fpp",2,15,3,4,0,512.1753,1,2,4,0,4,167.60838,1231,4,1,1231,0,"",0,3536.0671,0,2,4,0,0,0,2964,2,0,5565.8564,28,4,0,0,0
"account.8686474a30f448bbbdc7ce33eef21a35","SYU7777777","solo",0,2,0,1,0,130,2,0,0,0,1,32.52893,931,2,1,931,0,"",0,1377.1162,0,1,2,0,0,0,1455,0,0,1021.41614,15,1,0,0,0
"account.8686474a30f448bbbdc7ce33eef21a35","SYU7777777","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.8686474a30f448bbbdc7ce33eef21a35","SYU7777777","squad",774,5361,1898,3,0,269943.9,114,482,2793,0,2213,594.1013,1699,1556,4,1699,0,"",521,2065772.9,41,20,1677,39,4259.708,22,1272818,762,26,1620677.5,11072,3,0,0,163
"account.8686474a30f448bbbdc7ce33eef21a35","SYU7777777","squad-fpp",3,25,6,2,0,738.23474,3,1,13,0,5,29.103273,1259,6,1,1259,0,"",3,7822.9805,0,2,6,0,0,0,4412,4,0,5596.7773,40,2,0,0,0
"account.732d71a874694bc398bb9566433d1d65","MQ802","duo",0,3,1,0,0,0,3,0,13,0,0,0,981,5,0,981,0,"",0,0,0,0,5,5,823.10986,0,2970,0,0,1591.5974,5,0,0,0,0
"account.732d71a874694bc398bb9566433d1d65","MQ802","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.732d71a874694bc398bb9566433d1d65","MQ802","solo",0,0,0,0,0,0,1,0,0,0,0,0,464,1,0,464,0,"",0,0,0,0,1,1,200.00787,0,464,0,0,0,0,0,0,0,0
"account.732d71a874694bc398bb9566433d1d65","MQ802","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.732d71a874694bc398bb9566433d1d65","MQ802","squad",341,5189,3661,29,2,435932.9,288,774,6267,0,4519,655.21893,1814,1260,8,1814,0,"",221,4165542.8,826,23,1468,296,49116.684,9,1484123,1024,106,1355975.2,8582,170,10,0,320
"account.732d71a874694bc398bb9566433d1d65","MQ802","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
